,Time stamp,Value[mm]
136280,2022-03-02T08:15:00Z,0.0
139486,2022-03-02T08:30:00Z,0.0
142518,2022-03-02T08:45:00Z,0.0
145989,2022-03-02T09:00:00Z,0.0
151996,2022-03-02T09:15:00Z,0.2
156644,2022-03-02T09:30:00Z,0.0
159631,2022-03-02T09:45:00Z,0.0
162789,2022-03-02T10:00:00Z,0.0
166848,2022-03-02T10:15:00Z,0.2
170511,2022-03-02T10:30:00Z,0.2
173263,2022-03-02T10:45:00Z,0.0
176223,2022-03-02T11:00:00Z,0.2
179983,2022-03-02T11:15:00Z,0.2
183296,2022-03-02T11:30:00Z,0.2
186021,2022-03-02T11:45:00Z,0.0
189957,2022-03-02T12:00:00Z,0.2
195884,2022-03-02T12:15:00Z,0.0
199823,2022-03-02T12:30:00Z,0.0
202641,2022-03-02T12:45:00Z,0.0
205775,2022-03-02T13:15:00Z,0.0
206636,2022-03-02T13:00:00Z,0.0
212393,2022-03-02T13:30:00Z,0.0
215228,2022-03-02T13:45:00Z,0.0
218068,2022-03-02T14:00:00Z,0.0
221896,2022-03-02T14:15:00Z,0.0
225448,2022-03-02T14:30:00Z,0.0
232973,2022-03-02T14:45:00Z,0.0
236261,2022-03-02T15:00:00Z,0.0
245913,2022-03-02T15:15:00Z,0.2
249074,2022-03-02T15:30:00Z,0.0
252332,2022-03-02T15:45:00Z,0.0
255515,2022-03-02T16:00:00Z,0.0
261824,2022-03-02T16:15:00Z,0.0
268245,2022-03-02T16:30:00Z,0.0
273386,2022-03-02T16:45:00Z,0.0
277796,2022-03-02T17:00:00Z,0.2
282016,2022-03-02T17:15:00Z,0.0
285364,2022-03-02T17:30:00Z,0.0
299356,2022-03-02T18:15:00Z,0.0
300131,2022-03-02T18:00:00Z,0.2
300989,2022-03-02T17:45:00Z,0.0
303611,2022-03-02T18:30:00Z,0.0
308796,2022-03-02T18:45:00Z,0.0
313655,2022-03-02T19:00:00Z,0.0
317407,2022-03-02T19:15:00Z,0.0
320394,2022-03-02T19:30:00Z,0.0
323197,2022-03-02T19:45:00Z,0.0
326092,2022-03-02T20:00:00Z,0.0
329717,2022-03-02T20:15:00Z,0.0
332879,2022-03-02T20:30:00Z,0.0
336875,2022-03-02T20:45:00Z,0.0
340159,2022-03-02T21:00:00Z,0.0
343650,2022-03-02T21:15:00Z,0.0
346607,2022-03-02T21:30:00Z,0.0
349648,2022-03-02T22:30:00Z,0.0
353404,2022-03-02T22:15:00Z,0.0
357598,2022-03-02T22:00:00Z,0.0
358857,2022-03-02T21:45:00Z,0.0
361662,2022-03-02T22:45:00Z,0.0
364439,2022-03-02T23:00:00Z,0.0
368452,2022-03-02T23:15:00Z,0.0
371420,2022-03-02T23:30:00Z,0.0
374203,2022-03-02T23:45:00Z,0.0
2210,2022-03-03T00:00:00Z,0.0
4748,2022-03-03T00:15:00Z,0.0
7393,2022-03-03T00:30:00Z,0.0
10077,2022-03-03T00:45:00Z,0.0
12929,2022-03-03T01:00:00Z,0.0
16198,2022-03-03T01:15:00Z,0.0
19103,2022-03-03T01:30:00Z,0.0
21754,2022-03-03T01:45:00Z,0.0
24530,2022-03-03T02:00:00Z,0.0
27610,2022-03-03T02:15:00Z,0.0
30374,2022-03-03T02:30:00Z,0.0
33182,2022-03-03T02:45:00Z,0.0
36110,2022-03-03T03:00:00Z,0.0
39426,2022-03-03T03:15:00Z,0.0
42480,2022-03-03T03:30:00Z,0.0
45030,2022-03-03T03:45:00Z,0.0
48054,2022-03-03T04:00:00Z,0.0
53206,2022-03-03T04:15:00Z,0.0
56925,2022-03-03T04:30:00Z,0.0
70374,2022-03-03T04:45:00Z,0.0
75209,2022-03-03T05:00:00Z,0.0
79387,2022-03-03T05:15:00Z,0.0
84169,2022-03-03T05:30:00Z,0.0
90007,2022-03-03T05:45:00Z,0.0
93497,2022-03-03T06:00:00Z,0.0
100004,2022-03-03T06:15:00Z,0.0
105632,2022-03-03T06:30:00Z,0.0
111505,2022-03-03T06:45:00Z,0.0
115657,2022-03-03T07:00:00Z,0.0
120371,2022-03-03T07:15:00Z,0.0
123900,2022-03-03T07:30:00Z,0.0
127325,2022-03-03T07:45:00Z,0.0
130524,2022-03-03T08:00:00Z,0.0
134098,2022-03-03T08:15:00Z,0.0
137206,2022-03-03T08:30:00Z,0.0
140309,2022-03-03T08:45:00Z,0.0
144150,2022-03-03T09:00:00Z,0.0
150068,2022-03-03T09:15:00Z,0.0
155594,2022-03-03T09:30:00Z,0.0
158372,2022-03-03T09:45:00Z,0.0
161603,2022-03-03T10:00:00Z,0.0
165598,2022-03-03T10:15:00Z,0.0
168834,2022-03-03T10:30:00Z,0.0
171604,2022-03-03T10:45:00Z,0.0
174415,2022-03-03T11:00:00Z,0.0
177838,2022-03-03T11:15:00Z,0.0
181141,2022-03-03T11:30:00Z,0.0
184029,2022-03-03T11:45:00Z,0.0
189545,2022-03-03T12:00:00Z,0.0
201929,2022-03-03T12:45:00Z,0.0
202311,2022-03-03T12:30:00Z,0.0
202449,2022-03-03T12:15:00Z,0.0
204813,2022-03-03T13:00:00Z,0.0
208649,2022-03-03T13:15:00Z,0.0
211638,2022-03-03T13:30:00Z,0.0
214407,2022-03-03T13:45:00Z,0.0
217290,2022-03-03T14:00:00Z,0.0
221098,2022-03-03T14:15:00Z,0.0
224187,2022-03-03T14:30:00Z,0.0
226862,2022-03-03T14:45:00Z,0.0
229948,2022-03-03T15:00:00Z,0.0
239269,2022-03-03T15:15:00Z,0.0
242496,2022-03-03T15:30:00Z,0.0
245512,2022-03-03T15:45:00Z,0.0
248701,2022-03-03T16:00:00Z,0.0
255985,2022-03-03T16:15:00Z,0.0
261855,2022-03-03T16:30:00Z,0.0
266230,2022-03-03T16:45:00Z,0.0
271101,2022-03-03T17:00:00Z,0.0
274733,2022-03-03T17:15:00Z,0.0
277973,2022-03-03T17:30:00Z,0.0
281324,2022-03-03T17:45:00Z,0.0
284173,2022-03-03T18:00:00Z,0.0
291817,2022-03-03T18:15:00Z,0.0
296321,2022-03-03T18:30:00Z,0.0
300495,2022-03-03T18:45:00Z,0.0
305047,2022-03-03T19:00:00Z,0.0
308964,2022-03-03T19:15:00Z,0.0
311872,2022-03-03T19:30:00Z,0.0
314567,2022-03-03T19:45:00Z,0.0
317425,2022-03-03T20:00:00Z,0.0
321004,2022-03-03T20:15:00Z,0.0
323968,2022-03-03T20:30:00Z,0.0
327059,2022-03-03T20:45:00Z,0.0
330405,2022-03-03T21:00:00Z,0.0
334039,2022-03-03T21:15:00Z,0.0
337106,2022-03-03T21:30:00Z,0.0
340254,2022-03-03T22:30:00Z,0.0
342494,2022-03-03T22:15:00Z,0.0
347810,2022-03-03T21:45:00Z,0.0
348027,2022-03-03T22:00:00Z,0.0
353212,2022-03-03T22:45:00Z,0.0
356121,2022-03-03T23:00:00Z,0.0
360635,2022-03-03T23:15:00Z,0.0
363601,2022-03-03T23:30:00Z,0.0
366521,2022-03-03T23:45:00Z,0.0
2277,2022-03-04T00:00:00Z,0.0
4862,2022-03-04T00:15:00Z,0.0
7529,2022-03-04T00:30:00Z,0.0
10182,2022-03-04T00:45:00Z,0.0
13016,2022-03-04T01:00:00Z,0.0
16461,2022-03-04T01:15:00Z,0.0
19374,2022-03-04T01:30:00Z,0.0
22119,2022-03-04T01:45:00Z,0.0
24967,2022-03-04T02:00:00Z,0.0
28332,2022-03-04T02:15:00Z,0.0
31117,2022-03-04T02:30:00Z,0.0
33930,2022-03-04T02:45:00Z,0.0
37091,2022-03-04T03:00:00Z,0.0
40523,2022-03-04T03:15:00Z,0.0
43591,2022-03-04T03:30:00Z,0.0
46312,2022-03-04T03:45:00Z,0.0
49396,2022-03-04T04:00:00Z,0.0
54726,2022-03-04T04:15:00Z,0.0
58263,2022-03-04T04:30:00Z,0.0
70383,2022-03-04T04:45:00Z,0.0
76281,2022-03-04T05:00:00Z,0.0
80550,2022-03-04T05:15:00Z,0.0
85090,2022-03-04T05:30:00Z,0.0
90833,2022-03-04T05:45:00Z,0.0
94212,2022-03-04T06:00:00Z,0.0
100569,2022-03-04T06:15:00Z,0.0
106446,2022-03-04T06:30:00Z,0.0
112531,2022-03-04T06:45:00Z,0.0
116527,2022-03-04T07:00:00Z,0.0
121188,2022-03-04T07:15:00Z,0.0
124956,2022-03-04T07:30:00Z,0.0
127963,2022-03-04T07:45:00Z,0.0
130933,2022-03-04T08:00:00Z,0.0
134536,2022-03-04T08:15:00Z,0.0
137540,2022-03-04T08:30:00Z,0.0
140619,2022-03-04T08:45:00Z,0.0
144193,2022-03-04T09:00:00Z,0.0
150598,2022-03-04T09:15:00Z,0.0
156011,2022-03-04T09:30:00Z,0.0
159893,2022-03-04T09:45:00Z,0.0
161917,2022-03-04T10:00:00Z,0.0
172436,2022-03-04T10:15:00Z,0.0
175775,2022-03-04T10:30:00Z,0.0
178676,2022-03-04T10:45:00Z,0.0
181769,2022-03-04T11:00:00Z,0.0
186337,2022-03-04T11:15:00Z,0.0
189425,2022-03-04T11:30:00Z,0.0
192743,2022-03-04T11:45:00Z,0.0
196266,2022-03-04T12:00:00Z,0.0
206399,2022-03-04T12:30:00Z,0.0
207566,2022-03-04T12:15:00Z,0.0
209745,2022-03-04T12:45:00Z,0.0
213009,2022-03-04T13:00:00Z,0.0
217499,2022-03-04T13:15:00Z,0.0
220587,2022-03-04T13:30:00Z,0.0
223736,2022-03-04T13:45:00Z,0.0
226915,2022-03-04T14:00:00Z,0.0
231383,2022-03-04T14:15:00Z,0.0
234649,2022-03-04T14:30:00Z,0.2
237409,2022-03-04T14:45:00Z,0.0
302136,2022-03-04T18:00:00Z,0.0
304451,2022-03-04T16:00:00Z,0.0
304689,2022-03-04T15:30:00Z,0.0
305177,2022-03-04T17:30:00Z,0.2
305255,2022-03-04T16:15:00Z,0.2
306923,2022-03-04T17:00:00Z,0.2
307050,2022-03-04T15:15:00Z,0.0
307488,2022-03-04T16:30:00Z,0.0
307618,2022-03-04T17:15:00Z,0.0
308764,2022-03-04T15:00:00Z,0.0
309079,2022-03-04T15:45:00Z,0.0
309260,2022-03-04T17:45:00Z,0.0
309505,2022-03-04T16:45:00Z,0.0
311830,2022-03-04T18:15:00Z,0.0
315506,2022-03-04T18:30:00Z,0.0
318688,2022-03-04T18:45:00Z,0.0
322871,2022-03-04T19:00:00Z,0.0
327705,2022-03-04T19:15:00Z,0.2
330921,2022-03-04T19:30:00Z,0.0
335109,2022-03-04T19:45:00Z,0.0
338776,2022-03-04T20:00:00Z,0.0
343271,2022-03-04T20:15:00Z,0.0
346362,2022-03-04T20:30:00Z,0.0
349099,2022-03-04T20:45:00Z,0.0
350910,2022-03-04T21:00:00Z,0.0
356732,2022-03-04T21:15:00Z,0.0
359811,2022-03-04T21:30:00Z,0.0
362755,2022-03-04T22:30:00Z,0.0
368178,2022-03-04T22:00:00Z,0.0
370812,2022-03-04T21:45:00Z,0.0
373745,2022-03-04T22:15:00Z,0.0
377047,2022-03-04T22:45:00Z,0.0
380253,2022-03-04T23:00:00Z,0.0
384789,2022-03-04T23:15:00Z,0.0
387941,2022-03-04T23:30:00Z,0.0
391585,2022-03-04T23:45:00Z,0.0
2431,2022-03-05T00:00:00Z,0.0
5039,2022-03-05T00:15:00Z,0.2
7703,2022-03-05T00:30:00Z,0.0
10361,2022-03-05T00:45:00Z,0.0
13473,2022-03-05T01:00:00Z,0.0
17718,2022-03-05T01:15:00Z,0.2
20814,2022-03-05T01:30:00Z,0.0
24290,2022-03-05T01:45:00Z,0.0
27381,2022-03-05T02:00:00Z,0.0
31622,2022-03-05T02:15:00Z,0.0
34312,2022-03-05T02:30:00Z,0.0
37233,2022-03-05T02:45:00Z,0.0
40483,2022-03-05T03:00:00Z,0.2
45048,2022-03-05T03:15:00Z,0.0
48156,2022-03-05T03:30:00Z,0.0
51623,2022-03-05T03:45:00Z,0.0
53421,2022-03-05T04:00:00Z,0.0
60931,2022-03-05T04:15:00Z,0.0
64517,2022-03-05T04:30:00Z,0.0
76244,2022-03-05T04:45:00Z,0.0
79264,2022-03-05T05:00:00Z,0.0
85786,2022-03-05T05:15:00Z,0.0
90068,2022-03-05T05:30:00Z,0.0
94797,2022-03-05T05:45:00Z,0.0
98576,2022-03-05T06:00:00Z,0.0
104754,2022-03-05T06:15:00Z,0.0
109518,2022-03-05T06:30:00Z,0.0
113451,2022-03-05T06:45:00Z,0.0
117549,2022-03-05T07:00:00Z,0.0
122803,2022-03-05T07:15:00Z,0.0
126489,2022-03-05T07:30:00Z,0.0
129791,2022-03-05T07:45:00Z,0.0
133056,2022-03-05T08:00:00Z,0.0
137666,2022-03-05T08:15:00Z,0.0
140716,2022-03-05T08:30:00Z,0.0
143842,2022-03-05T08:45:00Z,0.0
147251,2022-03-05T09:00:00Z,0.0
153480,2022-03-05T09:15:00Z,0.0
158360,2022-03-05T09:30:00Z,0.0
161207,2022-03-05T09:45:00Z,0.0
164289,2022-03-05T10:00:00Z,0.0
169529,2022-03-05T10:15:00Z,0.0
172528,2022-03-05T10:30:00Z,0.0
175181,2022-03-05T10:45:00Z,0.0
178117,2022-03-05T11:00:00Z,0.0
181971,2022-03-05T11:15:00Z,0.0
185088,2022-03-05T11:30:00Z,0.0
188789,2022-03-05T11:45:00Z,0.0
192227,2022-03-05T12:00:00Z,0.0
198279,2022-03-05T12:15:00Z,0.0
201906,2022-03-05T12:30:00Z,0.0
204520,2022-03-05T12:45:00Z,0.0
207341,2022-03-05T13:00:00Z,0.0
211200,2022-03-05T13:15:00Z,0.0
214269,2022-03-05T13:30:00Z,0.0
217446,2022-03-05T13:45:00Z,0.0
220336,2022-03-05T14:00:00Z,0.0
224051,2022-03-05T14:15:00Z,0.0
226991,2022-03-05T14:30:00Z,0.0
229611,2022-03-05T14:45:00Z,0.0
232833,2022-03-05T15:00:00Z,0.0
242898,2022-03-05T15:15:00Z,0.0
246049,2022-03-05T15:30:00Z,0.0
249396,2022-03-05T15:45:00Z,0.0
252545,2022-03-05T16:00:00Z,0.0
263141,2022-03-05T16:15:00Z,0.0
269084,2022-03-05T16:30:00Z,0.0
273894,2022-03-05T16:45:00Z,0.0
278792,2022-03-05T17:00:00Z,0.0
282913,2022-03-05T17:15:00Z,0.0
286022,2022-03-05T17:30:00Z,0.0
289552,2022-03-05T17:45:00Z,0.0
292635,2022-03-05T18:00:00Z,0.0
301663,2022-03-05T18:15:00Z,0.0
305304,2022-03-05T18:30:00Z,0.4
308934,2022-03-05T18:45:00Z,0.2
313655,2022-03-05T19:00:00Z,0.0
318151,2022-03-05T19:15:00Z,0.0
321264,2022-03-05T19:30:00Z,0.0
324670,2022-03-05T19:45:00Z,0.0
327518,2022-03-05T20:00:00Z,0.0
331287,2022-03-05T20:15:00Z,0.0
334513,2022-03-05T20:30:00Z,0.0
338949,2022-03-05T20:45:00Z,0.0
342244,2022-03-05T21:00:00Z,0.0
346052,2022-03-05T21:15:00Z,0.0
349122,2022-03-05T21:30:00Z,0.0
352692,2022-03-05T22:30:00Z,0.0
357049,2022-03-05T22:15:00Z,0.0
362557,2022-03-05T21:45:00Z,0.0
362618,2022-03-05T22:00:00Z,0.0
364718,2022-03-05T22:45:00Z,0.0
367740,2022-03-05T23:00:00Z,0.0
372061,2022-03-05T23:15:00Z,0.0
374999,2022-03-05T23:30:00Z,0.0
377706,2022-03-05T23:45:00Z,0.0
2248,2022-03-06T00:00:00Z,0.0
4854,2022-03-06T00:15:00Z,0.0
7532,2022-03-06T00:30:00Z,0.0
10004,2022-03-06T00:45:00Z,0.0
12838,2022-03-06T01:00:00Z,0.0
16498,2022-03-06T01:15:00Z,0.0
19487,2022-03-06T01:30:00Z,0.0
22072,2022-03-06T01:45:00Z,0.0
24924,2022-03-06T02:00:00Z,0.0
28311,2022-03-06T02:15:00Z,0.0
31055,2022-03-06T02:30:00Z,0.0
33937,2022-03-06T02:45:00Z,0.0
36895,2022-03-06T03:00:00Z,0.0
40306,2022-03-06T03:15:00Z,0.0
43204,2022-03-06T03:30:00Z,0.0
46051,2022-03-06T03:45:00Z,0.0
49214,2022-03-06T04:00:00Z,0.0
54815,2022-03-06T04:15:00Z,0.0
58522,2022-03-06T04:30:00Z,0.0
71239,2022-03-06T04:45:00Z,0.0
76651,2022-03-06T05:00:00Z,0.0
81068,2022-03-06T05:15:00Z,0.0
85954,2022-03-06T05:30:00Z,0.0
91130,2022-03-06T05:45:00Z,0.0
94849,2022-03-06T06:00:00Z,0.0
100861,2022-03-06T06:15:00Z,0.0
106241,2022-03-06T06:30:00Z,0.0
111192,2022-03-06T06:45:00Z,0.0
115129,2022-03-06T07:00:00Z,0.0
119795,2022-03-06T07:15:00Z,0.0
123577,2022-03-06T07:30:00Z,0.0
126392,2022-03-06T07:45:00Z,0.0
129197,2022-03-06T08:00:00Z,0.0
132582,2022-03-06T08:15:00Z,0.0
135521,2022-03-06T08:30:00Z,0.0
138443,2022-03-06T08:45:00Z,0.0
141877,2022-03-06T09:00:00Z,0.0
147849,2022-03-06T09:15:00Z,0.0
153265,2022-03-06T09:30:00Z,0.0
156110,2022-03-06T09:45:00Z,0.0
159175,2022-03-06T10:00:00Z,0.0
162912,2022-03-06T10:15:00Z,0.0
165996,2022-03-06T10:30:00Z,0.0
168603,2022-03-06T10:45:00Z,0.0
171364,2022-03-06T11:00:00Z,0.0
174851,2022-03-06T11:15:00Z,0.0
177956,2022-03-06T11:30:00Z,0.0
180644,2022-03-06T11:45:00Z,0.0
184200,2022-03-06T12:00:00Z,0.0
190071,2022-03-06T12:15:00Z,0.0
193737,2022-03-06T12:30:00Z,0.0
196268,2022-03-06T12:45:00Z,0.0
199075,2022-03-06T13:00:00Z,0.0
202518,2022-03-06T13:15:00Z,0.0
205484,2022-03-06T13:30:00Z,0.0
208263,2022-03-06T13:45:00Z,0.0
211144,2022-03-06T14:00:00Z,0.0
214351,2022-03-06T14:15:00Z,0.0
217407,2022-03-06T14:30:00Z,0.0
220020,2022-03-06T14:45:00Z,0.0
223102,2022-03-06T15:00:00Z,0.0
232814,2022-03-06T15:15:00Z,0.0
235937,2022-03-06T15:30:00Z,0.0
238639,2022-03-06T15:45:00Z,0.0
241874,2022-03-06T16:00:00Z,0.0
247625,2022-03-06T16:15:00Z,0.0
254634,2022-03-06T16:30:00Z,0.0
258988,2022-03-06T16:45:00Z,0.0
264251,2022-03-06T17:00:00Z,0.0
268263,2022-03-06T17:15:00Z,0.0
271489,2022-03-06T17:30:00Z,0.0
274732,2022-03-06T17:45:00Z,0.0
277617,2022-03-06T18:00:00Z,0.0
286774,2022-03-06T18:15:00Z,0.0
291359,2022-03-06T18:30:00Z,0.0
294634,2022-03-06T18:45:00Z,0.0
299340,2022-03-06T19:00:00Z,0.0
302946,2022-03-06T19:15:00Z,0.0
305825,2022-03-06T19:30:00Z,0.0
308554,2022-03-06T19:45:00Z,0.0
311435,2022-03-06T20:00:00Z,0.0
314776,2022-03-06T20:15:00Z,0.0
317765,2022-03-06T20:30:00Z,0.0
321045,2022-03-06T20:45:00Z,0.0
324260,2022-03-06T21:00:00Z,0.0
327501,2022-03-06T21:15:00Z,0.0
330502,2022-03-06T21:30:00Z,0.0
333535,2022-03-06T22:30:00Z,0.0
334994,2022-03-06T21:45:00Z,0.0
335375,2022-03-06T22:00:00Z,0.0
340866,2022-03-06T22:15:00Z,0.0
345533,2022-03-06T22:45:00Z,0.0
348274,2022-03-06T23:00:00Z,0.0
352401,2022-03-06T23:15:00Z,0.0
355568,2022-03-06T23:30:00Z,0.0
358377,2022-03-06T23:45:00Z,0.0
2118,2022-03-07T00:00:00Z,0.0
4722,2022-03-07T00:15:00Z,0.0
7409,2022-03-07T00:30:00Z,0.0
10010,2022-03-07T00:45:00Z,0.0
12695,2022-03-07T01:00:00Z,0.0
15804,2022-03-07T01:15:00Z,0.0
18748,2022-03-07T01:30:00Z,0.0
21369,2022-03-07T01:45:00Z,0.0
24173,2022-03-07T02:00:00Z,0.0
27402,2022-03-07T02:15:00Z,0.0
30059,2022-03-07T02:30:00Z,0.0
32855,2022-03-07T02:45:00Z,0.0
35752,2022-03-07T03:00:00Z,0.0
39045,2022-03-07T03:15:00Z,0.0
41922,2022-03-07T03:30:00Z,0.0
44533,2022-03-07T03:45:00Z,0.0
47527,2022-03-07T04:00:00Z,0.0
52851,2022-03-07T04:15:00Z,0.0
57871,2022-03-07T04:30:00Z,0.0
69142,2022-03-07T04:45:00Z,0.0
74390,2022-03-07T05:00:00Z,0.0
78501,2022-03-07T05:15:00Z,0.0
83382,2022-03-07T05:30:00Z,0.0
89205,2022-03-07T05:45:00Z,0.0
92774,2022-03-07T06:00:00Z,0.0
99016,2022-03-07T06:15:00Z,0.0
104765,2022-03-07T06:30:00Z,0.0
110733,2022-03-07T06:45:00Z,0.0
114782,2022-03-07T07:00:00Z,0.0
119575,2022-03-07T07:15:00Z,0.0
123841,2022-03-07T07:30:00Z,0.0
127364,2022-03-07T07:45:00Z,0.0
130156,2022-03-07T08:00:00Z,0.0
133784,2022-03-07T08:15:00Z,0.0
136789,2022-03-07T08:30:00Z,0.0
139740,2022-03-07T08:45:00Z,0.0
143032,2022-03-07T09:00:00Z,0.0
149268,2022-03-07T09:15:00Z,0.0
154465,2022-03-07T09:30:00Z,0.0
158148,2022-03-07T09:45:00Z,0.0
161367,2022-03-07T10:00:00Z,0.0
165280,2022-03-07T10:15:00Z,0.0
168473,2022-03-07T10:30:00Z,0.0
171193,2022-03-07T10:45:00Z,0.0
174009,2022-03-07T11:00:00Z,0.0
177484,2022-03-07T11:15:00Z,0.0
180521,2022-03-07T11:30:00Z,0.0
183236,2022-03-07T11:45:00Z,0.0
186877,2022-03-07T12:00:00Z,0.0
192712,2022-03-07T12:15:00Z,0.0
196454,2022-03-07T12:30:00Z,0.0
199209,2022-03-07T12:45:00Z,0.0
202104,2022-03-07T13:00:00Z,0.0
205552,2022-03-07T13:15:00Z,0.0
208575,2022-03-07T13:30:00Z,0.0
211345,2022-03-07T13:45:00Z,0.0
214262,2022-03-07T14:00:00Z,0.0
217603,2022-03-07T14:15:00Z,0.0
220719,2022-03-07T14:30:00Z,0.0
223480,2022-03-07T14:45:00Z,0.0
226624,2022-03-07T15:00:00Z,0.0
236167,2022-03-07T15:15:00Z,0.0
239203,2022-03-07T15:30:00Z,0.0
241967,2022-03-07T15:45:00Z,0.0
